Abs Time(Sec),B1,B2,Compass Heading,
966.2651138,01,85,38.9,38.9
966.7221469,01,94,40.4,40.4
966.8221122,01,94,40.4,40.4
966.921421,01,A2,41.8,41.8
967.021786,01,9F,41.5,41.5
967.1221593,01,A5,42.1,42.1
967.2214583,01,A0,41.6,41.6
967.5200024,01,A2,41.8,41.8
967.6167399,01,A2,41.8,41.8
967.7170742,01,B6,43.8,43.8
967.8163795,01,AB,42.7,42.7
967.9167607,01,B3,43.5,43.5
968.0171038,01,B6,43.8,43.8
968.1164044,01,B3,43.5,43.5
968.2167555,01,B6,43.8,43.8
968.5035241,01,AE,43,43
968.6007637,01,AE,43,43
968.7010692,01,B0,43.2,43.2
968.8004391,01,AE,43,43
968.9007797,01,AB,42.7,42.7
969.0011294,01,AB,42.7,42.7
969.1004249,01,A8,42.4,42.4
969.2007546,01,A8,42.4,42.4
969.5018889,01,A0,41.6,41.6
969.59912,01,A0,41.6,41.6
969.6994649,01,9A,41,41
969.7987577,01,9A,41,41
969.8991074,01,94,40.4,40.4
969.9994663,01,94,40.4,40.4
970.0998152,01,91,40.1,40.1
970.2001694,01,8E,39.8,39.8
970.4085341,01,7F,38.3,38.3
970.569805,01,7F,38.3,38.3
970.6701496,01,73,37.1,37.1
970.7694719,01,6D,36.5,36.5
970.8698433,01,66,35.8,35.8
970.97017,01,60,35.2,35.2
971.0695128,01,63,35.5,35.5
971.1698643,01,5A,34.6,34.6
971.2701675,01,55,34.1,34.1
971.640809,01,4C,33.2,33.2
971.7596681,01,4C,33.2,33.2
971.859979,01,48,32.8,32.8
971.9593244,01,3E,31.8,31.8
972.0596798,01,39,31.3,31.3
972.1600181,01,36,31,31
972.259359,01,2F,30.3,30.3
972.5491172,01,2E,30.2,30.2
972.6494543,01,20,28.8,28.8
972.7497979,01,1E,28.6,28.6
972.8491412,01,1E,28.6,28.6
972.9494776,01,1A,28.2,28.2
973.0498293,01,17,27.9,27.9
973.1491334,01,1C,28.4,28.4
973.2494925,01,1A,28.2,28.2
973.5485706,01,13,27.5,27.5
973.6426866,01,13,27.5,27.5
973.7420488,01,0F,27.1,27.1
973.8423484,01,0F,27.1,27.1
973.9427311,01,0F,27.1,27.1
974.0420246,01,0F,27.1,27.1
974.1423847,01,1A,28.2,28.2
974.2427499,01,13,27.5,27.5
974.4564437,01,17,27.9,27.9
974.621581,01,17,27.9,27.9
974.7219502,01,20,28.8,28.8
974.8212472,01,22,29,29
974.9216038,01,24,29.2,29.2
975.0220573,01,2E,30.2,30.2
975.1212785,01,2E,30.2,30.2
975.221659,01,22,29,29
975.4408492,01,31,30.5,30.5
975.5892591,01,31,30.5,30.5
975.689564,01,34,30.8,30.8
975.7889001,01,33,30.7,30.7
975.8892548,01,3B,31.5,31.5
975.9896239,01,48,32.8,32.8
976.0889246,01,47,32.7,32.7
976.1892907,01,51,33.7,33.7
976.2896522,01,53,33.9,33.9
976.7704082,01,55,34.1,34.1
976.8702254,01,70,36.8,36.8
976.9705673,01,70,36.8,36.8
977.0699048,01,73,37.1,37.1
977.1702093,01,73,37.1,37.1
977.2705785,01,73,37.1,37.1
977.5523555,01,77,37.5,37.5
977.6525018,01,83,38.7,38.7
977.7518577,01,82,38.6,38.6
977.8522087,01,87,39.1,39.1
977.9525416,01,88,39.2,39.2
978.0518341,01,88,39.2,39.2
978.1522558,01,88,39.2,39.2
978.2525628,01,91,40.1,40.1
978.541278,01,88,39.2,39.2
978.6303622,01,88,39.2,39.2
978.7307391,01,87,39.1,39.1
978.8300854,01,85,38.9,38.9
978.9304358,01,84,38.8,38.8
979.0307753,01,7D,38.1,38.1
979.1300684,01,7F,38.3,38.3
979.2304168,01,78,37.6,37.6
979.3474371,01,78,37.6,37.6
979.3475691,01,78,37.6,37.6
979.3477013,01,78,37.6,37.6
979.3478333,01,78,37.6,37.6
979.3479655,01,78,37.6,37.6
979.3480975,01,78,37.6,37.6
979.3482297,01,78,37.6,37.6
979.3483618,01,78,37.6,37.6
979.348494,01,78,37.6,37.6
979.3486261,01,78,37.6,37.6
979.3487582,01,78,37.6,37.6
979.3488903,01,78,37.6,37.6
979.3490223,01,78,37.6,37.6
979.3491545,01,78,37.6,37.6
979.3492866,01,78,37.6,37.6
979.3494188,01,78,37.6,37.6
979.3495508,01,78,37.6,37.6
979.349683,01,78,37.6,37.6
979.349815,01,78,37.6,37.6
979.3499472,01,78,37.6,37.6
979.3500792,01,78,37.6,37.6
979.3502114,01,78,37.6,37.6
979.3503436,01,78,37.6,37.6
979.3504757,01,78,37.6,37.6
979.3506078,01,78,37.6,37.6
979.3507398,01,78,37.6,37.6
979.350872,01,78,37.6,37.6
979.351004,01,78,37.6,37.6
979.3511362,01,78,37.6,37.6
979.3512682,01,78,37.6,37.6
979.3514005,01,78,37.6,37.6
979.3515325,01,78,37.6,37.6
979.3516647,01,78,37.6,37.6
979.3517967,01,78,37.6,37.6
979.3519289,01,78,37.6,37.6
979.352061,01,78,37.6,37.6
979.3521931,01,78,37.6,37.6
979.3523253,01,78,37.6,37.6
979.3524573,01,78,37.6,37.6
979.3525895,01,78,37.6,37.6
979.3527215,01,78,37.6,37.6
979.3528537,01,78,37.6,37.6
979.3529857,01,78,37.6,37.6
979.3531179,01,78,37.6,37.6
979.3532499,01,78,37.6,37.6
979.3533822,01,78,37.6,37.6
979.3535142,01,78,37.6,37.6
979.3536464,01,78,37.6,37.6
979.3537784,01,78,37.6,37.6
979.3539106,01,78,37.6,37.6
979.3540427,01,78,37.6,37.6
979.3541748,01,78,37.6,37.6
979.354307,01,78,37.6,37.6
979.354439,01,78,37.6,37.6
979.3545712,01,78,37.6,37.6
979.3547032,01,78,37.6,37.6
979.3548354,01,78,37.6,37.6
979.3549674,01,78,37.6,37.6
979.3550996,01,78,37.6,37.6
979.3552316,01,78,37.6,37.6
979.3553638,01,78,37.6,37.6
979.3554959,01,78,37.6,37.6
979.3556281,01,78,37.6,37.6
979.3557602,01,78,37.6,37.6
979.3558923,01,78,37.6,37.6
979.3560244,01,78,37.6,37.6
979.3561565,01,78,37.6,37.6
979.3562887,01,78,37.6,37.6
979.3564207,01,78,37.6,37.6
979.3565529,01,78,37.6,37.6
979.3566849,01,78,37.6,37.6
979.3568171,01,78,37.6,37.6
979.3569491,01,78,37.6,37.6
979.3570813,01,78,37.6,37.6
979.3572134,01,78,37.6,37.6
979.3573455,01,78,37.6,37.6
979.3574776,01,78,37.6,37.6
979.3576098,01,78,37.6,37.6
979.3577419,01,78,37.6,37.6
979.357874,01,78,37.6,37.6
979.3580061,01,78,37.6,37.6
979.3581382,01,78,37.6,37.6
979.3582704,01,78,37.6,37.6
979.3584024,01,78,37.6,37.6
979.3585346,01,78,37.6,37.6
979.3586666,01,78,37.6,37.6
979.3587988,01,78,37.6,37.6
979.3589308,01,78,37.6,37.6
979.359063,01,78,37.6,37.6
979.3591951,01,78,37.6,37.6
979.3593272,01,78,37.6,37.6
979.3594594,01,78,37.6,37.6
979.3595915,01,78,37.6,37.6
979.3597236,01,78,37.6,37.6
979.3598557,01,78,37.6,37.6
979.3599878,01,78,37.6,37.6
979.3601199,01,78,37.6,37.6
979.3602521,01,78,37.6,37.6
979.3603841,01,78,37.6,37.6
979.3605163,01,78,37.6,37.6
979.3606483,01,78,37.6,37.6
979.3607805,01,78,37.6,37.6
979.3609125,01,78,37.6,37.6
979.3610447,01,78,37.6,37.6
979.3611768,01,78,37.6,37.6
979.3613089,01,78,37.6,37.6
979.3614411,01,78,37.6,37.6
979.3615732,01,78,37.6,37.6
979.3617053,01,78,37.6,37.6
979.3618373,01,78,37.6,37.6
979.3619695,01,78,37.6,37.6
979.3621016,01,78,37.6,37.6
979.3622338,01,78,37.6,37.6
979.3623658,01,78,37.6,37.6
979.362498,01,78,37.6,37.6
979.36263,01,78,37.6,37.6
979.3627622,01,78,37.6,37.6
979.3628942,01,78,37.6,37.6
979.3630264,01,78,37.6,37.6
979.3631585,01,78,37.6,37.6
979.3632906,01,78,37.6,37.6
979.3634228,01,78,37.6,37.6
979.3635549,01,78,37.6,37.6
979.363687,01,78,37.6,37.6
979.363819,01,78,37.6,37.6
979.3639512,01,78,37.6,37.6
979.3640833,01,78,37.6,37.6
979.6051987,01,7A,37.8,37.8
979.7055357,01,7C,38,38
979.8058732,01,73,37.1,37.1
979.905238,01,6E,36.6,36.6
980.0055324,01,6E,36.6,36.6
980.1048837,01,6D,36.5,36.5
980.2052591,01,66,35.8,35.8
980.3055722,01,63,35.5,35.5
980.5802292,01,5C,34.8,34.8
980.6803669,01,4F,33.5,33.5
980.7806741,01,4C,33.2,33.2
980.880037,01,48,32.8,32.8
980.9803693,01,45,32.5,32.5
981.0807048,01,45,32.5,32.5
981.1800439,01,41,32.1,32.1
981.2803888,01,3C,31.6,31.6
981.5686319,01,2F,30.3,30.3
981.7800827,01,2F,30.3,30.3
981.880408,01,20,28.8,28.8
981.9797768,01,1A,28.2,28.2
982.080097,01,18,28,28
982.1804688,01,0F,27.1,27.1
982.2797877,01,0D,26.9,26.9
982.5855654,00,F4,24.4,24.4
982.6668095,00,F4,24.4,24.4
982.7671721,00,F0,24,24
982.8675223,00,EC,23.6,23.6
982.9668199,00,E8,23.2,23.2
983.0671966,00,DE,22.2,22.2
983.167551,00,D6,21.4,21.4
983.2668529,00,D8,21.6,21.6
983.5402562,00,CB,20.3,20.3
983.6405825,00,C3,19.5,19.5
983.7399401,00,C3,19.5,19.5
983.840293,00,C3,19.5,19.5
983.9406438,00,C3,19.5,19.5
984.0399419,00,BF,19.1,19.1
984.1403114,00,B6,18.2,18.2
984.2406181,00,B5,18.1,18.1
984.5234893,00,B5,18.1,18.1
984.6174652,00,B5,18.1,18.1
984.7167887,00,B4,18,18
984.8171212,00,B2,17.8,17.8
984.9174704,00,BF,19.1,19.1
985.0167919,00,B6,18.2,18.2
985.1171772,00,B2,17.8,17.8
985.2174717,00,B2,17.8,17.8
985.5897655,00,B2,17.8,17.8
985.6895162,00,B2,17.8,17.8
985.7888906,00,B2,17.8,17.8
985.8891879,00,B6,18.2,18.2
985.9895549,00,C0,19.2,19.2
986.0888656,00,C6,19.8,19.8
986.1892258,00,D2,21,21
986.4212756,00,D5,21.3,21.3
986.6908077,00,DD,22.1,22.1
986.7821077,00,DD,22.1,22.1
986.8814404,00,E5,22.9,22.9
986.9817648,00,E1,22.5,22.5
987.082112,00,E6,23,23
987.1814213,00,E1,22.5,22.5
987.3605828,00,ED,23.7,23.7
987.5613278,00,ED,23.7,23.7
987.6606569,00,F6,24.6,24.6
987.760992,00,F6,24.6,24.6
987.8613442,00,F8,24.8,24.8
987.9606953,00,FA,25,25
988.0610105,00,FD,25.3,25.3
988.1613955,01,09,26.5,26.5
988.2606857,01,09,26.5,26.5
988.5478489,01,0B,26.7,26.7
988.6334244,01,0B,26.7,26.7
988.7327588,01,09,26.5,26.5
988.8331046,01,0F,27.1,27.1
988.9334514,01,07,26.3,26.3
989.0327501,01,07,26.3,26.3
989.1331024,01,03,25.9,25.9
989.2334841,01,00,25.6,25.6
989.5366148,00,FA,25,25
989.6123506,00,FA,25,25
989.7116441,00,FA,25,25
989.8119951,00,F6,24.6,24.6
989.9123475,00,FA,25,25
990.0116553,00,F4,24.4,24.4
990.1119882,00,F4,24.4,24.4
990.2123348,00,F0,24,24
990.5102648,00,E1,22.5,22.5
990.5994023,00,E1,22.5,22.5
990.6987486,00,D8,21.6,21.6
990.799096,00,D3,21.1,21.1
990.8994228,00,C7,19.9,19.9
990.9987739,00,C1,19.3,19.3
991.0990761,00,BB,18.7,18.7
991.1994235,00,B5,18.1,18.1
991.4218727,00,AB,17.1,17.1
991.7115782,00,9F,15.9,15.9
991.7944006,00,9F,15.9,15.9
991.8947299,00,9C,15.6,15.6
991.9950932,00,94,14.8,14.8
992.0943655,00,90,14.4,14.4
992.2048583,00,90,14.4,14.4
992.5132102,00,72,11.4,11.4
992.5992005,00,72,11.4,11.4
992.6995331,00,60,9.6,9.6
992.7998785,00,5C,9.2,9.2
992.8992418,00,49,7.3,7.3
992.9995931,00,41,6.5,6.5
993.0999354,00,46,7,7
993.1992508,00,44,6.8,6.8
993.387434,00,48,7.2,7.2
993.5760608,00,48,7.2,7.2
993.6753933,00,52,8.2,8.2
993.7757566,00,52,8.2,8.2
993.8760896,00,49,7.3,7.3
993.9753719,00,48,7.2,7.2
994.0757597,00,44,6.8,6.8
994.1760765,00,47,7.1,7.1
994.2754311,00,40,6.4,6.4
994.5962098,00,37,5.5,5.5
994.6952631,00,33,5.1,5.1
994.7956146,00,37,5.5,5.5
994.8959406,00,37,5.5,5.5
994.9952762,00,3F,6.3,6.3
995.0956369,00,44,6.8,6.8
995.1959464,00,4D,7.7,7.7
995.2952582,00,56,8.6,8.6
995.5796448,00,5B,9.1,9.1
995.6700425,00,5B,9.1,9.1
995.7693446,00,5C,9.2,9.2
995.8697121,00,60,9.6,9.6
995.970063,00,5B,9.1,9.1
996.0693956,00,57,8.7,8.7
996.1697333,00,5C,9.2,9.2
996.2700603,00,5B,9.1,9.1
996.608326,00,71,11.3,11.3
996.7687666,00,71,11.3,11.3
996.868101,00,83,13.1,13.1
996.9683962,00,8C,14,14
997.0687648,00,90,14.4,14.4
997.1680951,00,93,14.7,14.7
997.2684203,00,9D,15.7,15.7
997.5807614,00,A6,16.6,16.6
997.6637036,00,A6,16.6,16.6
997.7640619,00,A1,16.1,16.1
997.8695806,00,A1,16.1,16.1
997.9698616,00,A3,16.3,16.3
998.0691846,00,A4,16.4,16.4
998.1695425,00,A3,16.3,16.3
998.2698679,00,A6,16.6,16.6
998.5398355,00,B2,17.8,17.8
998.6395146,00,BF,19.1,19.1
998.7398544,00,C3,19.5,19.5
998.839176,00,C3,19.5,19.5
998.9395553,00,C3,19.5,19.5
999.0399123,00,C3,19.5,19.5
999.1392222,00,C3,19.5,19.5
999.2395596,00,C6,19.8,19.8
999.5378305,00,B2,17.8,17.8
999.6163515,00,B2,17.8,17.8
999.7167049,00,B2,17.8,17.8
999.8160465,00,AE,17.4,17.4
999.9163967,00,A6,16.6,16.6
1000.016754,00,B2,17.8,17.8
1000.116069,00,AA,17,17
1000.216397,00,AA,17,17
1000.31676,00,B2,17.8,17.8
1000.588422,00,B2,17.8,17.8
1000.688444,00,AA,17,17
1000.787794,00,A0,16,16
1000.888145,00,A0,16,16
1000.98847,00,8F,14.3,14.3
1001.087772,00,86,13.4,13.4
1001.18816,00,7F,12.7,12.7
1001.366338,00,74,11.6,11.6
1001.669562,00,6C,10.8,10.8
1001.787185,00,6C,10.8,10.8
1001.886463,00,6D,10.9,10.9
1001.986843,00,68,10.4,10.4
1002.087194,00,62,9.8,9.8
1002.18663,00,5A,9,9
1002.286837,00,5A,9,9
1002.580264,00,3B,5.9,5.9
1002.664712,00,3B,5.9,5.9
1002.765023,00,2E,4.6,4.6
1002.865424,00,28,4,4
1002.96473,00,20,3.2,3.2
1003.065041,00,1B,2.7,2.7
1003.165419,00,0D,1.3,1.3
1003.264722,00,09,0.9,0.9
1003.594662,00,00,0,0
1003.69378,00,00,0,0
1003.794138,0D,FD,358.1,-1.9
1003.893433,0D,FD,358.1,-1.9
1003.99379,0D,FD,358.1,-1.9
1004.094138,0D,FD,358.1,-1.9
1004.193472,0D,F4,357.2,-2.8
1004.293821,0D,F4,357.2,-2.8
1004.599491,0D,EA,356.2,-3.8
1004.699286,0D,D7,354.3,-5.7
1004.798628,0D,D8,354.4,-5.6
1004.898974,0D,CF,353.5,-6.5
1004.999335,0D,CF,353.5,-6.5
1005.09864,0D,CF,353.5,-6.5
1005.198957,0D,D8,354.4,-5.6
1005.423302,0D,D7,354.3,-5.7
1005.569661,0D,D7,354.3,-5.7
1005.670013,0D,D8,354.4,-5.6
1005.769304,0D,EA,356.2,-3.8
1005.869689,0D,EA,356.2,-3.8
1005.970012,0D,EA,356.2,-3.8
1006.069369,0D,EA,356.2,-3.8
1006.169715,0D,E6,355.8,-4.2
1006.270058,0D,EB,356.3,-3.7
1006.61696,0D,E6,355.8,-4.2
1006.764634,0D,E6,355.8,-4.2
1006.864997,0D,F8,357.6,-2.4
1006.9643,0D,F4,357.2,-2.8
1007.064614,0D,F8,357.6,-2.4
1007.164989,0E,0B,359.5,-0.5
1007.264329,0E,0B,359.5,-0.5
1007.487008,00,00,0,0
1007.636031,00,00,0,0
1007.736338,00,0D,1.3,1.3
1007.836691,00,09,0.9,0.9
1007.936044,00,0D,1.3,1.3
1008.036385,00,09,0.9,0.9
1008.136717,00,09,0.9,0.9
1008.236039,00,12,1.8,1.8
1008.521742,00,1B,2.7,2.7
1008.617953,00,1B,2.7,2.7
1008.717286,00,24,3.6,3.6
1008.817619,00,29,4.1,4.1
1008.917984,00,2D,4.5,4.5
1009.018328,00,2E,4.6,4.6
1009.118685,00,37,5.5,5.5
1009.218013,00,37,5.5,5.5
1009.524237,00,37,5.5,5.5
1009.606122,00,37,5.5,5.5
1009.706411,00,37,5.5,5.5
1009.80676,00,37,5.5,5.5
1009.906135,00,37,5.5,5.5
1010.006439,00,36,5.4,5.4
1010.106811,00,2D,4.5,4.5
1010.206118,00,2C,4.4,4.4
1010.426415,00,24,3.6,3.6
1010.576781,00,24,3.6,3.6
1010.676118,00,20,3.2,3.2
1010.776451,00,24,3.6,3.6
1010.876795,00,24,3.6,3.6
1010.976161,00,20,3.2,3.2
1011.076484,00,20,3.2,3.2
1011.176867,00,12,1.8,1.8
1011.368506,00,0D,1.3,1.3
1011.654898,0D,FD,358.1,-1.9
1011.766631,0D,FD,358.1,-1.9
1011.867004,0D,EF,356.7,-3.3
1011.967323,0D,F4,357.2,-2.8
1012.066679,0D,EF,356.7,-3.3
1012.167,0D,EB,356.3,-3.7
1012.267349,0D,E5,355.7,-4.3
1012.549427,0D,DC,354.8,-5.2
1012.649296,0D,D6,354.2,-5.8
1012.748635,0D,D6,354.2,-5.8
1012.848951,0D,DB,354.7,-5.3
1012.94933,0D,D7,354.3,-5.7
1013.048653,0D,C4,352.4,-7.6
1013.148972,0D,C4,352.4,-7.6
1013.249326,0D,C3,352.3,-7.7
1013.528145,0D,BA,351.4,-8.6
1013.628213,0D,BA,351.4,-8.6
1013.727548,0D,BF,351.9,-8.1
1013.827887,0D,C5,352.5,-7.5
1013.928216,0D,C3,352.3,-7.7
1014.027557,0D,C3,352.3,-7.7
1014.127875,0D,C1,352.1,-7.9
1014.228215,0D,C6,352.6,-7.4
1014.533445,0D,BF,351.9,-8.1
1014.624522,0D,BF,351.9,-8.1
1014.72484,0D,C4,352.4,-7.6
1014.825215,0D,C8,352.8,-7.2
1014.924551,0D,C4,352.4,-7.6
1015.024871,0D,C3,352.3,-7.7
1015.125227,0D,CC,353.2,-6.8
1015.224529,0D,D7,354.3,-5.7
1015.418413,0D,D6,354.2,-5.8
1015.596263,0D,D6,354.2,-5.8
1015.696585,0D,EA,356.2,-3.8
1015.796902,0D,E5,355.7,-4.3
1015.896228,0D,EB,356.3,-3.7
1015.996614,0D,EF,356.7,-3.3
1016.096971,0D,EB,356.3,-3.7
1016.196264,0D,EA,356.2,-3.8
1016.296644,0D,FD,358.1,-1.9
1016.651301,0E,0B,359.5,-0.5
1016.787116,0E,0B,359.5,-0.5
1016.887456,00,04,0.4,0.4
1016.987807,00,0D,1.3,1.3
1017.08713,00,0D,1.3,1.3
1017.187466,00,12,1.8,1.8
1017.415656,00,1B,2.7,2.7
1017.564305,00,1B,2.7,2.7
1017.664626,00,12,1.8,1.8
1017.763977,00,1B,2.7,2.7
1017.864307,00,20,3.2,3.2
1017.964644,00,17,2.3,2.3
1018.063965,00,17,2.3,2.3
1018.164344,00,1B,2.7,2.7
1018.264656,00,1B,2.7,2.7
1018.550905,00,1B,2.7,2.7
1018.644582,00,1B,2.7,2.7
1018.743874,00,17,2.3,2.3
1018.844217,00,12,1.8,1.8
1018.944593,00,1B,2.7,2.7
1019.043924,00,17,2.3,2.3
1019.144249,00,12,1.8,1.8
1019.244581,00,0D,1.3,1.3
1019.520093,00,00,0,0
1019.612224,00,00,0,0
1019.712546,00,00,0,0
1019.811848,00,00,0,0
1019.912211,00,00,0,0
1020.012578,00,00,0,0
1020.111865,0E,0B,359.5,-0.5
1020.212207,0E,02,358.6,-1.4
1020.435554,0D,FD,358.1,-1.9
1020.588026,0D,FD,358.1,-1.9
1020.688391,0D,EF,356.7,-3.3
1020.787717,0D,E5,355.7,-4.3
1020.888019,0D,EA,356.2,-3.8
1020.988368,0D,E0,355.2,-4.8
1021.087711,0D,E1,355.3,-4.7
1021.18808,0D,D7,354.3,-5.7
1021.288431,0D,E1,355.3,-4.7
1021.57482,0D,C9,352.9,-7.1
1021.778911,0D,C9,352.9,-7.1
1021.879215,0D,C4,352.4,-7.6
1021.97855,0D,C4,352.4,-7.6
1022.078902,0D,C0,352,-8
1022.179241,0D,BF,351.9,-8.1
1022.385207,0D,C5,352.5,-7.5
1022.561185,0D,C5,352.5,-7.5
1022.660515,0D,C9,352.9,-7.1
1022.760877,0D,D4,354,-6
1022.861186,0D,C9,352.9,-7.1
1022.960535,0D,C6,352.6,-7.4
1023.06087,0D,C4,352.4,-7.6
1023.161245,0D,D8,354.4,-5.6
1023.260528,0D,C9,352.9,-7.1
1023.55406,0D,CD,353.3,-6.7
1023.650675,0D,CD,353.3,-6.7
1023.751045,0D,D2,353.8,-6.2
1023.851354,0D,D7,354.3,-5.7
1023.950696,0D,E5,355.7,-4.3
1024.051027,0D,DC,354.8,-5.2
1024.151406,0D,E9,356.1,-3.9
1024.251707,0D,E9,356.1,-3.9
1024.55291,0E,01,358.5,-1.5
1024.650036,0E,01,358.5,-1.5
1024.750388,00,00,0,0
1024.84971,00,00,0,0
1024.950098,0E,0B,359.5,-0.5
1025.050411,00,00,0,0
1025.14976,00,00,0,0
1025.250077,00,09,0.9,0.9
1025.469592,00,24,3.6,3.6
1025.620743,00,24,3.6,3.6
1025.72109,00,29,4.1,4.1
1025.820435,00,32,5,5
1025.9208,00,37,5.5,5.5
1026.021165,00,47,7.1,7.1
1026.12045,00,48,7.2,7.2
1026.220798,00,49,7.3,7.3
1026.512216,00,5E,9.4,9.4
1026.728716,00,5E,9.4,9.4
1026.829049,00,5B,9.1,9.1
1026.944663,00,64,10,10
1027.044068,00,6D,10.9,10.9
1027.14337,00,6C,10.8,10.8
1027.243712,00,75,11.7,11.7
1027.530394,00,76,11.8,11.8
1027.629796,00,76,11.8,11.8
1027.7301,00,76,11.8,11.8
1027.829462,00,6D,10.9,10.9
1027.929801,00,71,11.3,11.3
1028.03014,00,77,11.9,11.9
1028.129479,00,71,11.3,11.3
1028.229842,00,71,11.3,11.3
1028.417909,00,6E,11,11
1028.602529,00,6E,11,11
1028.702877,00,72,11.4,11.4
1028.802227,00,7F,12.7,12.7
1028.902538,00,76,11.8,11.8
1029.002924,00,71,11.3,11.3
1029.102221,00,6D,10.9,10.9
1029.202568,00,6D,10.9,10.9
1029.403869,00,5B,9.1,9.1
1029.579364,00,5B,9.1,9.1
1029.67975,00,4D,7.7,7.7
1029.780087,00,57,8.7,8.7
1029.879376,00,4D,7.7,7.7
1029.97975,00,48,7.2,7.2
1030.080113,00,44,6.8,6.8
1030.179422,00,49,7.3,7.3
1030.357259,00,44,6.8,6.8
1030.554196,00,44,6.8,6.8
1030.654519,00,36,5.4,5.4
1030.754887,00,32,5,5
1030.8542,00,29,4.1,4.1
1030.954561,00,29,4.1,4.1
1031.05493,00,24,3.6,3.6
1031.154244,00,25,3.7,3.7
1031.254553,00,17,2.3,2.3
1031.602668,00,12,1.8,1.8
1031.748109,00,12,1.8,1.8
1031.848466,00,0D,1.3,1.3
1031.9488,00,00,0,0
1032.048142,00,09,0.9,0.9
1032.148519,00,04,0.4,0.4
1032.248869,00,00,0,0
1032.534974,00,00,0,0
1032.622594,00,00,0,0
1032.722915,00,00,0,0
1032.82328,00,00,0,0
1032.923639,00,04,0.4,0.4
1033.022949,00,04,0.4,0.4
1033.123311,00,12,1.8,1.8
1033.223625,00,12,1.8,1.8
1033.536345,00,12,1.8,1.8
1033.612723,00,12,1.8,1.8
1033.712091,00,12,1.8,1.8
1033.812434,00,12,1.8,1.8
1033.912744,00,17,2.3,2.3
1034.012104,00,1B,2.7,2.7
1034.112449,00,25,3.7,3.7
1034.212801,00,1B,2.7,2.7
1034.420398,00,24,3.6,3.6
1034.582413,00,24,3.6,3.6
1034.681786,00,3C,6,6
1034.782112,00,36,5.4,5.4
1034.882443,00,3C,6,6
1034.981788,00,40,6.4,6.4
1035.082141,00,44,6.8,6.8
1035.182489,00,40,6.4,6.4
1035.330453,00,49,7.3,7.3
1035.549038,00,49,7.3,7.3
1035.649423,00,5B,9.1,9.1
1035.748745,00,57,8.7,8.7
1035.849049,00,5A,9,9
1035.949421,00,5B,9.1,9.1
1036.048739,00,52,8.2,8.2
1036.149103,00,52,8.2,8.2
1036.249418,00,52,8.2,8.2
1036.513776,00,49,7.3,7.3
1036.740953,00,49,7.3,7.3
1036.841266,00,49,7.3,7.3
1036.940604,00,49,7.3,7.3
1037.040934,00,49,7.3,7.3
1037.141285,00,52,8.2,8.2
1037.241658,00,48,7.2,7.2
1037.526397,00,4A,7.4,7.4
1037.617423,00,4A,7.4,7.4
1037.717811,00,40,6.4,6.4
1037.818158,00,3B,5.9,5.9
1037.917457,00,32,5,5
1038.017816,00,2E,4.6,4.6
1038.118175,00,20,3.2,3.2
1038.217499,00,20,3.2,3.2
1038.317821,00,20,3.2,3.2
1038.607237,00,12,1.8,1.8
1038.694672,00,12,1.8,1.8
1038.795012,00,12,1.8,1.8
1038.894325,00,12,1.8,1.8
1038.994654,00,12,1.8,1.8
1039.095007,00,0D,1.3,1.3
1039.19435,00,09,0.9,0.9
1039.411342,00,00,0,0
1039.57116,00,00,0,0
1039.670469,00,00,0,0
1039.770797,0E,01,358.5,-1.5
1039.871198,0D,FC,358,-2
1039.970484,0D,F8,357.6,-2.4
1040.070851,0D,FC,358,-2
1040.171203,0D,FD,358.1,-1.9
1040.270541,0D,EF,356.7,-3.3
1040.554317,0D,FD,358.1,-1.9
1040.649387,0D,FD,358.1,-1.9
1040.749718,0E,06,359,-1
1040.850064,0E,0B,359.5,-0.5
1040.949411,00,00,0,0
1041.049734,00,00,0,0
1041.150087,00,00,0,0
1041.24944,00,00,0,0
1041.473004,00,00,0,0
1041.760665,0E,0B,359.5,-0.5
1041.845348,0E,0B,359.5,-0.5
1041.945717,00,00,0,0
1042.04607,00,00,0,0
1042.145383,00,09,0.9,0.9
1042.245717,00,0D,1.3,1.3
1042.465218,00,29,4.1,4.1
1042.619449,00,29,4.1,4.1
1042.719809,00,37,5.5,5.5
